video,numFrame,seconds,fps,rfps,subset,featureFrame
QC9M1,1073.0,44.62,24.04751232631107,24.04751232631107,training,1028.3799999999999
81YF0,759.0,30.33,25.024727992087044,25.024727992087044,training,728.67
0XP8L,1090.0,36.46,29.895776193088317,29.895776193088317,training,1053.54
LSURK,684.0,27.33,25.027442371020857,25.027442371020857,training,656.67
ANJNU,728.0,30.33,24.002637652489287,24.002637652489287,training,697.6700000000001
29B3I,1008.0,40.29,25.01861504095309,25.01861504095309,training,967.71
469ZJ,437.0,29.08,15.02751031636864,15.02751031636864,training,407.92
RVYXB,444.0,31.08,14.285714285714286,14.285714285714286,training,412.92
TMYHM,849.0,28.29,30.010604453870627,30.010604453870627,training,820.71
AVBDD,567.0,22.62,25.066312997347477,25.066312997347477,training,544.38
W5RC5,293.0,19.46,15.056526207605344,15.056526207605344,training,273.54
EK19H,783.0,26.08,30.02300613496933,30.02300613496933,training,756.9200000000001
TVJ0L,793.0,26.42,30.015140045420136,30.015140045420136,training,766.58
8R48O,759.0,30.33,25.024727992087044,25.024727992087044,training,728.67
508GC,731.0,30.42,24.03024326101249,24.03024326101249,training,700.58
QBOOH,797.0,26.67,29.88376452943382,29.88376452943382,training,770.33
M02OO,684.0,27.33,25.027442371020857,25.027442371020857,training,656.67
MC45U,1068.0,35.58,30.016863406408095,30.016863406408095,training,1032.42
UX9RI,922.0,30.71,30.022793878215563,30.022793878215563,training,891.29
11TTU,812.0,27.96,29.0414878397711,29.0414878397711,training,784.04
WNSGZ,945.0,31.42,30.076384468491405,30.076384468491405,training,913.58
FYU0D,971.0,32.38,29.98764669549104,29.98764669549104,training,938.62
955XE,725.0,30.38,23.864384463462805,23.864384463462805,training,694.62
CM293,883.0,29.42,30.01359619306594,30.01359619306594,training,853.58
D32A4,941.0,31.38,29.98725302740599,29.98725302740599,training,909.62
FRLW2,945.0,31.46,30.03814367450731,30.03814367450731,training,913.54
8NSDT,928.0,30.92,30.01293661060802,30.01293661060802,training,897.08
5VJ1X,872.0,29.04,30.02754820936639,30.02754820936639,training,842.9599999999999
J0JD1,796.0,26.54,29.992464204973626,29.992464204973626,training,769.46
C4HHB,485.0,16.42,29.537149817295976,29.537149817295976,training,468.58
AAJI0,740.0,29.71,24.907438572871087,24.907438572871087,training,710.29
FDOY9,898.0,37.38,24.02354200107009,24.02354200107009,training,860.62
2J2EW,1048.0,34.92,30.011454753722795,30.011454753722795,training,1013.08
138LG,181.0,18.0,10.055555555555555,10.055555555555555,training,163.0
W3CPB,600.0,19.96,30.06012024048096,30.06012024048096,training,580.04
EWBOG,1041.0,34.71,29.991356957649092,29.991356957649092,training,1006.29
5Q0CX,1050.0,35.0,30.0,30.0,training,1015.0
3FMAS,1114.0,37.12,30.010775862068968,30.010775862068968,training,1076.88
3ONCH,719.0,24.46,29.39493049877351,29.39493049877351,training,694.5400000000001
VSFCR,910.0,37.88,24.023231256599786,24.023231256599786,training,872.1199999999999
HNTS9,554.0,18.46,30.010834236186348,30.010834236186348,training,535.54
VLMII,919.0,30.58,30.052321778940485,30.052321778940485,training,888.42
75KQ6,707.0,29.42,24.031271244051663,24.031271244051663,training,677.5799999999999
57MEO,520.0,21.54,24.141132776230272,24.141132776230272,training,498.46000000000004
9FHVW,878.0,29.5,29.76271186440678,29.76271186440678,training,848.5
W1SRN,971.0,32.38,29.98764669549104,29.98764669549104,training,938.62
170OQ,898.0,30.0,29.933333333333334,29.933333333333334,training,868.0
N4Q0O,910.0,30.33,30.00329706561161,30.00329706561161,training,879.6700000000001
O0NVG,253.0,26.04,9.715821812596007,9.715821812596007,training,226.96
5C6IS,635.0,21.17,29.99527633443552,29.99527633443552,training,613.83
LECWG,523.0,31.38,16.666666666666668,16.666666666666668,training,491.62
HONRP,945.0,31.46,30.03814367450731,30.03814367450731,training,913.54
OBXY5,729.0,30.33,24.035608308605344,24.035608308605344,training,698.6700000000001
0P7U1,773.0,30.88,25.03238341968912,25.03238341968912,training,742.12
MNNDB,737.0,24.54,30.032599837000816,30.032599837000816,training,712.46
803H6,925.0,30.79,30.042221500487173,30.042221500487173,training,894.21
EHHRS,306.0,29.71,10.299562436889936,10.299562436889936,training,276.29
G5G8K,467.0,31.08,15.025740025740026,15.025740025740026,training,435.91999999999996
ZO3EG,1141.0,38.04,29.994742376445846,29.994742376445846,training,1102.96
Z0O2V,773.0,32.21,23.998758149642967,23.998758149642967,training,740.79
A0RW3,473.0,31.46,15.034965034965035,15.034965034965035,training,441.54
36WU0,935.0,31.12,30.04498714652956,30.04498714652956,training,903.88
JP60G,1315.0,21.92,59.990875912408754,59.990875912408754,training,1293.08
2RJF6,990.0,32.96,30.03640776699029,30.03640776699029,training,957.04
J3ZZH,1187.0,40.29,29.461404815090592,29.461404815090592,training,1146.71
MYPU6,732.0,30.46,24.03151674326986,24.03151674326986,training,701.54
THW67,847.0,29.04,29.166666666666668,29.166666666666668,training,817.96
WZN0I,517.0,31.0,16.677419354838708,16.677419354838708,training,485.99999999999994
SZTNV,719.0,28.71,25.043538836642284,25.043538836642284,training,690.29
ZZDBH,306.0,29.71,10.299562436889936,10.299562436889936,training,276.29
5SGU6,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
LCEM0,750.0,31.25,24.0,24.0,training,718.75
2DTZ3,478.0,15.92,30.025125628140703,30.025125628140703,training,462.08
4AQZ2,481.0,31.67,15.18787496053047,15.18787496053047,training,449.33000000000004
A8SG6,567.0,22.62,25.066312997347477,25.066312997347477,training,544.38
Q34XB,762.0,25.38,30.023640661938536,30.023640661938536,training,736.62
7SQXM,927.0,30.88,30.019430051813472,30.019430051813472,training,896.12
2STCL,733.0,30.5,24.0327868852459,24.0327868852459,training,702.5
H8S4L,284.0,28.96,9.806629834254144,9.806629834254144,training,255.04000000000002
3W6TL,667.0,22.21,30.031517334533994,30.031517334533994,training,644.7900000000001
D7PI9,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
N9D4C,573.0,19.08,30.031446540880506,30.031446540880506,training,553.92
K4UOG,968.0,32.25,30.015503875968992,30.015503875968992,training,935.75
YCGJS,735.0,30.62,24.003919007184845,24.003919007184845,training,704.38
82YF1,858.0,28.62,29.979035639412995,29.979035639412995,training,829.38
9F91I,954.0,31.79,30.009436929852157,30.009436929852157,training,922.21
GAM0E,739.0,24.58,30.065093572009765,30.065093572009765,training,714.42
TUTOD,486.0,32.25,15.069767441860465,15.069767441860465,training,453.75
WN2N7,597.0,24.83,24.043495771244466,24.043495771244466,training,572.1700000000001
KLO0K,955.0,31.79,30.04089336269267,30.04089336269267,training,923.21
7W66P,934.0,31.08,30.051480051480052,30.051480051480052,training,902.92
Z04NK,744.0,30.96,24.031007751937985,24.031007751937985,training,713.0400000000001
KRRBE,563.0,18.75,30.026666666666667,30.026666666666667,training,544.25
12T13,917.0,30.58,29.98691955526488,29.98691955526488,training,886.42
Y4PAD,922.0,30.75,29.983739837398375,29.983739837398375,training,891.25
I8BC5,918.0,30.58,30.019620667102682,30.019620667102682,training,887.42
ZHOP3,959.0,31.92,30.043859649122805,30.043859649122805,training,927.0799999999999
2MJA1,940.0,31.38,29.95538559592097,29.95538559592097,training,908.62
94EHE,647.0,21.54,30.037140204271125,30.037140204271125,training,625.46
8KM5Q,737.0,29.46,25.016972165648337,25.016972165648337,training,707.5400000000001
LK2XX,712.0,29.67,23.997303673744522,23.997303673744522,training,682.33
2OWA8,1703.0,28.38,60.00704721634954,60.00704721634954,training,1674.62
8WYAG,842.0,31.5,26.73015873015873,26.73015873015873,training,810.5
BT7FV,783.0,26.04,30.069124423963135,30.069124423963135,training,756.96
PJ2NN,901.0,30.04,29.993342210386153,29.993342210386153,training,870.96
1YTD7,910.0,30.33,30.00329706561161,30.00329706561161,training,879.6700000000001
8NJD2,768.0,25.58,30.023455824863177,30.023455824863177,training,742.4200000000001
1L2G1,903.0,30.08,30.01994680851064,30.01994680851064,training,872.92
PFCRB,772.0,25.71,30.02722676001556,30.02722676001556,training,746.2900000000001
CN108,338.0,33.71,10.02669830910709,10.02669830910709,training,304.29
D2ES2,783.0,31.29,25.023969319271334,25.023969319271334,training,751.71
6PN8O,761.0,31.67,24.02904957372908,24.02904957372908,training,729.3299999999999
ORPD5,876.0,29.17,30.030853616729516,30.030853616729516,training,846.83
WTJQ0,277.0,18.58,14.908503767491927,14.908503767491927,training,258.41999999999996
SQY6A,994.0000000000001,33.12,30.012077294685994,30.012077294685994,training,960.8800000000001
ZU8Q1,736.0,30.62,24.0365774003919,24.0365774003919,training,705.38
HWLBL,728.0,30.33,24.002637652489287,24.002637652489287,training,697.6700000000001
GANC6,692.0,27.38,25.27392257121987,25.27392257121987,training,664.62
TLSUX,832.0,27.71,30.02526163839769,30.02526163839769,training,804.2900000000001
8FH2F,897.0,29.92,29.979946524064168,29.979946524064168,training,867.0799999999999
OVKWZ,1000.0,33.42,29.922202274087372,29.922202274087372,training,966.58
XN64E,987.0,33.04,29.872881355932204,29.872881355932204,training,953.96
OFPAE,1007.0,33.67,29.907929907929905,29.907929907929905,training,973.3299999999999
GDTYU,839.0,28.42,29.52146375791696,29.52146375791696,training,810.58
MOT57,673.0,25.5,26.392156862745097,26.392156862745097,training,647.5
D9UO2,535.0,20.5,26.097560975609756,26.097560975609756,training,514.5
T8B7B,879.0,29.29,30.010242403550702,30.010242403550702,training,849.71
706BT,957.0,31.92,29.981203007518797,29.981203007518797,training,925.08
DOUFF,1043.0,17.38,60.01150747986191,60.01150747986191,training,1025.62
KDYNB,96.0,3.17,30.28391167192429,30.28391167192429,training,92.83
V4HBP,914.0,31.08,29.40797940797941,29.40797940797941,training,882.9200000000001
15CQ9,975.0,32.5,30.0,30.0,training,942.5
5SAAB,922.0,30.75,29.983739837398375,29.983739837398375,training,891.25
OFB7A,879.0,29.29,30.010242403550702,30.010242403550702,training,849.71
86GSE,556.0,18.5,30.054054054054053,30.054054054054053,training,537.5
JA49K,911.0,30.38,29.986833443054643,29.986833443054643,training,880.62
R4FOQ,184.0,6.12,30.065359477124183,30.065359477124183,training,177.88
I0HIX,647.0,25.83,25.04839334107627,25.04839334107627,training,621.1700000000001
Q0BNP,483.0,32.12,15.0373599003736,15.0373599003736,training,450.88
MQHDC,920.0,30.62,30.045721750489875,30.045721750489875,training,889.38
G24CA,541.0,54.0,10.018518518518519,10.018518518518519,training,487.0
UZIER,1037.0,34.58,29.98843262001157,29.98843262001157,training,1002.42
KCEJF,930.0,30.96,30.03875968992248,30.03875968992248,training,899.04
19ZJB,512.0,30.71,16.672093780527515,16.672093780527515,training,481.29
D548M,922.0,30.71,30.022793878215563,30.022793878215563,training,891.29
OFGBC,860.0,30.12,28.55245683930943,28.55245683930943,training,829.88
2IS9G,852.0,29.75,28.638655462184875,28.638655462184875,training,822.25
PZS0C,936.0,31.17,30.028873917228104,30.028873917228104,training,904.83
9J166,659.0,21.96,30.00910746812386,30.00910746812386,training,637.0400000000001
F796T,468.0,31.17,15.014436958614052,15.014436958614052,training,436.83000000000004
4C1KY,1147.0,38.62,29.699637493526673,29.699637493526673,training,1108.38
V9XR6,1137.0,38.29,29.694437189866807,29.694437189866807,training,1098.71
38HNU,924.0,30.83,29.97080765488161,29.97080765488161,training,893.17
WV8SY,551.0,22.0,25.045454545454547,25.045454545454547,training,529.0
5XAMJ,966.0,32.17,30.027976375505126,30.027976375505126,training,933.8299999999999
3C9L1,827.0,34.46,23.99883923389437,23.99883923389437,training,792.54
0A8ZT,504.00000000000006,33.33,15.121512151215123,15.121512151215123,training,470.67
CJJ4Q,807.0,26.88,30.02232142857143,30.02232142857143,training,780.12
FQBHO,772.0,25.71,30.02722676001556,30.02722676001556,training,746.2900000000001
9Z1A3,800.0,26.67,29.99625046869141,29.99625046869141,training,773.3299999999999
QU5KF,695.0,23.17,29.99568407423392,29.99568407423392,training,671.83
8SVWO,819.0,32.71,25.038214613268114,25.038214613268114,training,786.29
7HV9Q,895.0,29.83,30.003352329869262,30.003352329869262,training,865.1700000000001
GRJG1,681.0,22.67,30.039700044111157,30.039700044111157,training,658.33
DDV1G,928.0,30.92,30.01293661060802,30.01293661060802,training,897.08
HKOZM,735.0,24.71,29.745042492917847,29.745042492917847,training,710.29
PG32H,1254.0,52.21,24.01838728212986,24.01838728212986,training,1201.7900000000002
ZQAMW,828.0,33.08,25.030229746070134,25.030229746070134,training,794.92
OO6BH,1168.0,38.96,29.979466119096507,29.979466119096507,training,1129.04
51801,986.0,32.83,30.03350593968931,30.03350593968931,training,953.17
UX8NQ,751.0,25.0,30.04,30.04,training,726.0
X8AP2,909.0,30.29,30.0099042588313,30.0099042588313,training,878.71
AO8RW,504.0,33.67,14.968814968814968,14.968814968814968,training,470.33
QVYE2,527.0,31.54,16.708941027266963,16.708941027266963,training,495.46
0KER3,693.0,27.67,25.045175280086735,25.045175280086735,training,665.33
QXBTG,611.0,20.38,29.98037291462218,29.98037291462218,training,590.62
7NLXI,649.0,25.92,25.03858024691358,25.03858024691358,training,623.08
ZXKUH,915.0,30.5,30.0,30.0,training,884.5
NYZ5Q,946.0,31.46,30.06993006993007,30.06993006993007,training,914.5400000000001
PBV4T,259.0,8.62,30.046403712296986,30.046403712296986,training,250.38
8030U,885.0,35.25,25.106382978723403,25.106382978723403,training,849.75
1JGRO,910.0,30.42,29.91452991452991,29.91452991452991,training,879.5799999999999
SCTNB,943.0,31.42,30.012730744748566,30.012730744748566,training,911.58
TE421,532.0,31.92,16.666666666666664,16.666666666666664,training,500.0799999999999
NZ6PU,858.0,28.58,30.020993701889434,30.020993701889434,training,829.42
MNBEI,757.0,30.25,25.024793388429753,25.024793388429753,training,726.75
ZHPZ1,732.0,30.46,24.03151674326986,24.03151674326986,training,701.54
V2I7S,758.0,31.58,24.002533248891705,24.002533248891705,training,726.42
11DD3,502.0,30.83,16.28284138825819,16.28284138825819,training,471.17
LKYCT,911.0,30.38,29.986833443054643,29.986833443054643,training,880.62
TGUKM,961.0,32.04,29.99375780274657,29.99375780274657,training,928.96
5YA6D,264.0,31.21,8.458827298942646,8.458827298942646,training,232.79
Y5ZU3,919.0,30.58,30.052321778940485,30.052321778940485,training,888.42
97HAH,802.0,26.75,29.981308411214954,29.981308411214954,training,775.25
J4TLX,930.0,30.96,30.03875968992248,30.03875968992248,training,899.04
XJE4Y,475.0,31.62,15.02213788741303,15.02213788741303,training,443.38
673VM,2679.0,178.42,15.015132832642081,15.015132832642081,training,2500.58
75ZOJ,520.0,31.21,16.661326497917333,16.661326497917333,training,488.78999999999996
RM1FR,533.0,35.46,15.03102086858432,15.03102086858432,training,497.54
7W8E0,460.0,19.12,24.05857740585774,24.05857740585774,training,440.88
LWBPP,262.0,9.79,26.76200204290092,26.76200204290092,training,252.20999999999998
CUD1T,640.0,26.62,24.04207362885049,24.04207362885049,training,613.38
ZEC1D,944.0,31.54,29.930247305009512,29.930247305009512,training,912.46
NHB5N,923.0,30.75,30.016260162601625,30.016260162601625,training,892.25
EXPOA,1061.0,35.38,29.98869417750141,29.98869417750141,training,1025.6200000000001
JHRXJ,928.0,31.08,29.85842985842986,29.85842985842986,training,896.9200000000001
Z1LE8,378.0,25.12,15.047770700636942,15.047770700636942,training,352.88
K43ZC,675.0,26.96,25.037091988130562,25.037091988130562,training,648.04
I8I5F,813.0,27.08,30.022156573116693,30.022156573116693,training,785.92
CMZOB,950.0,31.62,30.04427577482606,30.04427577482606,training,918.38
313G8,1016.0,33.88,29.98819362455726,29.98819362455726,training,982.12
DD5SD,630.0,25.17,25.02979737783075,25.02979737783075,training,604.83
0F453,634.0,21.12,30.01893939393939,30.01893939393939,training,612.88
TAGS2,738.0,24.54,30.073349633251834,30.073349633251834,training,713.4599999999999
JIGAJ,275.0,33.04,8.323244552058112,8.323244552058112,training,241.96
60W9B,603.0,20.08,30.02988047808765,30.02988047808765,training,582.92
PM1VD,2412.0,160.62,15.01680986178558,15.01680986178558,training,2251.38
Q18ZQ,1074.0,42.92,25.023299161230195,25.023299161230195,training,1031.08
N78RL,863.0,28.75,30.017391304347825,30.017391304347825,training,834.25
WT7GN,754.0,31.42,23.997453851050285,23.997453851050285,training,722.5799999999999
6YN3J,939.0,31.25,30.048,30.048,training,907.75
Y5NDR,348.0,23.12,15.051903114186851,15.051903114186851,training,324.88
M2AKR,462.00000000000006,18.58,24.865446716899896,24.865446716899896,training,443.42
8PXPO,975.0,32.5,30.0,30.0,training,942.5
ZUYCL,866.0,29.54,29.316181448882872,29.316181448882872,training,836.46
ETS92,631.0,31.17,20.24382418992621,20.24382418992621,training,599.83
3QY79,1591.0,66.21,24.029602779036402,24.029602779036402,training,1524.79
XNXW6,453.0,17.12,26.460280373831775,26.460280373831775,training,435.88
09W8V,717.0,29.79,24.06847935548842,24.06847935548842,training,687.21
5JSFE,924.0,30.79,30.00974342318935,30.00974342318935,training,893.21
