,frame-init,frame-end,video-frames,time-init,time-end,video-seconds,score,name
178553,364,503,1008,12.13,16.76,33.58,0.6732777953147888,39T0D
178588,236,429,808,7.86,14.29,26.92,0.6909157037734985,RO3A2
178571,41,444,808,1.37,14.79,26.92,0.6523866057395935,RO3A2
178560,202,410,808,6.73,13.66,26.92,0.608306884765625,RO3A2
178620,234,490,922,7.79,16.32,30.71,0.7126318216323853,6APUA
178592,191,467,922,6.36,15.55,30.71,0.6942799091339111,6APUA
178603,71,476,922,2.36,15.85,30.71,0.6702133417129517,6APUA
178649,327,502,821,10.91,16.74,27.38,0.7284630537033081,P8UT3
178635,49,452,821,1.63,15.07,27.38,0.6558170318603516,P8UT3
178652,216,492,821,7.20,16.41,27.38,0.6261783838272095,P8UT3
178667,60,334,334,2.00,11.12,11.12,0.7164700031280518,BRS5P
178656,153,334,334,5.09,11.12,11.12,0.5870058536529541,BRS5P
178684,232,334,334,7.72,11.12,11.12,0.5796629786491394,BRS5P
178713,387,484,725,12.90,16.14,24.17,0.7531745433807373,07AWM
178715,314,360,725,10.47,12.00,24.17,0.6920894980430603,07AWM
178696,8,38,725,0.27,1.27,24.17,0.6796745657920837,07AWM
178748,226,473,729,9.03,18.89,29.12,0.6933084726333618,C1F1D
178731,84,482,729,3.36,19.25,29.12,0.6692390441894531,C1F1D
178720,179,477,729,7.15,19.05,29.12,0.526823103427887,C1F1D
178780,233,474,1057,7.76,15.79,35.21,0.7617039084434509,O7I5K
178763,58,460,1057,1.93,15.32,35.21,0.7586127519607544,O7I5K
178752,181,471,1057,6.03,15.69,35.21,0.7250528335571289,O7I5K
178808,43,318,486,2.85,21.10,32.25,0.7248518466949463,1Z5FK
178801,169,306,486,11.21,20.31,32.25,0.6307395696640015,1Z5FK
178790,217,297,486,14.40,19.71,32.25,0.612432599067688,1Z5FK
178827,84,477,1167,2.80,15.91,38.92,0.7343779802322388,H0O39
178833,156,401,1167,5.20,13.37,38.92,0.7311589121818542,H0O39
178821,44,200,1167,1.47,6.67,38.92,0.650799036026001,H0O39
178859,76,470,594,3.03,18.76,23.71,0.6310064792633057,VEX8Z
178873,325,502,594,12.97,20.04,23.71,0.5546674728393555,VEX8Z
178855,311,432,594,12.41,17.24,23.71,0.40561920404434204,VEX8Z
178905,380,493,717,12.66,16.42,23.88,0.6566749811172485,069GJ
178900,417,499,717,13.89,16.62,23.88,0.6345787048339844,069GJ
178891,95,488,717,3.16,16.25,23.88,0.5990462899208069,069GJ
178923,61,466,979,2.03,15.53,32.62,0.7102731466293335,2SYBS
178916,16,153,979,0.53,5.10,32.62,0.6428141593933105,2SYBS
178937,344,505,979,11.46,16.83,32.62,0.5893827080726624,2SYBS
178948,72,109,242,6.64,10.06,22.33,0.35749974846839905,A6CF6
178949,81,130,242,7.47,12.00,22.33,0.348376989364624,A6CF6
178953,129,163,242,11.90,15.04,22.33,0.3396915793418884,A6CF6
179001,345,498,518,13.54,19.55,20.33,0.7395286560058594,1SUIC
178988,100,288,518,3.92,11.30,20.33,0.6698316335678101,1SUIC
178996,380,498,518,14.91,19.55,20.33,0.6633757948875427,1SUIC
179029,14,68,738,0.58,2.83,30.71,0.6517748236656189,QYMWC
179016,7,44,738,0.29,1.83,30.71,0.5831247568130493,QYMWC
179028,439,502,738,18.27,20.89,30.71,0.33212926983833313,QYMWC
179068,236,469,1201,7.86,15.62,40.00,0.7461501359939575,FSWT4
179040,183,470,1201,6.09,15.65,40.00,0.7297943234443665,FSWT4
179051,56,457,1201,1.87,15.22,40.00,0.7074697017669678,FSWT4
179099,296,361,704,12.32,15.02,29.29,0.7532516717910767,ANA5N
179079,323,414,704,13.44,17.22,29.29,0.7203532457351685,ANA5N
179081,108,225,704,4.49,9.36,29.29,0.6524133682250977,ANA5N
179115,51,440,782,2.12,18.26,32.46,0.7767043113708496,8MDSA
179104,183,464,782,7.60,19.26,32.46,0.772436797618866,8MDSA
179132,221,479,782,9.17,19.88,32.46,0.7669255137443542,8MDSA
179148,152,220,592,8.16,11.81,31.79,0.7435474395751953,C6LW1
179136,182,402,592,9.77,21.59,31.79,0.6033389568328857,C6LW1
179165,224,349,592,12.03,18.74,31.79,0.5967224836349487,C6LW1
179179,91,478,904,3.03,15.93,30.12,0.7571797370910645,R6TI2
179196,244,455,904,8.13,15.16,30.12,0.7431028485298157,R6TI2
179168,198,461,904,6.60,15.36,30.12,0.6553155183792114,R6TI2
179217,204,290,1278,6.84,9.73,42.88,0.6327739953994751,CZY4Q
179202,201,263,1278,6.74,8.82,42.88,0.6321202516555786,CZY4Q
179206,232,294,1278,7.78,9.86,42.88,0.6196783185005188,CZY4Q
179243,78,480,743,2.60,15.99,24.75,0.6708024144172668,ITJZB
179260,260,436,743,8.66,14.52,24.75,0.6378456950187683,ITJZB
179240,10,64,743,0.33,2.13,24.75,0.5511902570724487,ITJZB
179275,54,459,937,1.80,15.29,31.21,0.712493896484375,ULAWO
179268,28,156,937,0.93,5.20,31.21,0.5739196538925171,ULAWO
179269,34,205,937,1.13,6.83,31.21,0.5644166469573975,ULAWO
179296,172,366,366,11.43,24.33,24.33,0.6639049649238586,QS6O1
179307,52,366,366,3.46,24.33,24.33,0.6527843475341797,QS6O1
179324,239,366,366,15.89,24.33,24.33,0.6222518086433411,QS6O1
179353,375,495,1264,12.50,16.49,42.12,0.6937179565429688,R0M34
179328,208,441,1264,6.93,14.70,42.12,0.6515432000160217,R0M34
179339,55,463,1264,1.83,15.43,42.12,0.6153349876403809,R0M34
179381,23,84,178,2.29,8.36,17.71,0.6512497067451477,LD8PU
179364,49,107,178,4.88,10.65,17.71,0.6078574657440186,LD8PU
179368,3,44,178,0.30,4.38,17.71,0.5856230854988098,LD8PU
179412,392,502,785,13.07,16.74,26.17,0.6332021951675415,XSZ4H
179403,76,481,785,2.53,16.04,26.17,0.6072454452514648,XSZ4H
179417,340,504,785,11.33,16.80,26.17,0.5551548004150391,XSZ4H
179436,99,309,910,3.41,10.66,31.38,0.7131961584091187,IJ587
179435,73,475,910,2.52,16.38,31.38,0.7036401033401489,IJ587
179433,100,275,910,3.45,9.48,31.38,0.695648729801178,IJ587
179467,68,474,760,2.72,18.95,30.38,0.6572350859642029,KFD4I
179481,378,489,760,15.11,19.55,30.38,0.6441301107406616,KFD4I
179484,278,438,760,11.11,17.51,30.38,0.6026946306228638,KFD4I
179516,269,491,1033,8.96,16.36,34.42,0.7176138162612915,SNECW
179499,59,458,1033,1.97,15.26,34.42,0.7069208025932312,SNECW
179488,207,481,1033,6.90,16.03,34.42,0.6420474052429199,SNECW
179531,47,448,931,1.56,14.92,31.00,0.7196856737136841,DF6FY
179548,208,496,931,6.93,16.52,31.00,0.6983439922332764,DF6FY
179520,162,494,931,5.39,16.45,31.00,0.6751939058303833,DF6FY
179557,57,199,946,1.90,6.63,31.54,0.7240877151489258,QRHJJ
179556,49,155,946,1.63,5.17,31.54,0.5836558938026428,QRHJJ
179563,68,481,946,2.27,16.04,31.54,0.5822027921676636,QRHJJ
179584,213,401,941,7.10,13.37,31.38,0.6931835412979126,PNOSZ
179612,254,442,941,8.47,14.74,31.38,0.6886518597602844,PNOSZ
179609,355,497,941,11.84,16.57,31.38,0.6824346780776978,PNOSZ
179644,221,458,918,7.36,15.26,30.58,0.7058777213096619,KA3ER
179627,45,446,918,1.50,14.86,30.58,0.7015385627746582,KA3ER
179616,171,434,918,5.70,14.46,30.58,0.6844467520713806,KA3ER
179660,132,277,701,5.50,11.54,29.21,0.7125158309936523,GR130
179673,353,495,701,14.71,20.63,29.21,0.6967161893844604,GR130
179659,85,484,701,3.54,20.17,29.21,0.6172081232070923,GR130
179701,20,70,866,0.67,2.33,28.83,0.7069063186645508,RZDEA
179697,236,275,866,7.86,9.16,28.83,0.6812177896499634,RZDEA
179688,10,49,866,0.33,1.63,28.83,0.680305540561676,RZDEA
179723,61,466,515,3.65,27.90,30.83,0.7325289249420166,IYCOH
179740,226,494,515,13.53,29.57,30.83,0.6777842044830322,IYCOH
179736,5,322,515,0.30,19.28,30.83,0.639006495475769,IYCOH
179764,427,500,805,17.06,19.98,32.17,0.5318050384521484,JBJGX
179769,392,492,805,15.67,19.66,32.17,0.4622781276702881,JBJGX
179755,86,480,805,3.44,19.18,32.17,0.42655250430107117,JBJGX
179787,40,161,161,3.98,16.00,16.00,0.7007626295089722,43FG9
179776,157,161,161,15.60,16.00,16.00,0.6623005270957947,43FG9
179800,1,161,161,0.10,16.00,16.00,0.5907385349273682,43FG9
179836,221,476,519,13.23,28.50,31.08,0.786971926689148,64IAU
179815,271,462,519,16.23,27.67,31.08,0.758562445640564,64IAU
179808,174,484,519,10.42,28.98,31.08,0.7439443469047546,64IAU
179852,115,272,1229,3.83,9.06,40.92,0.6978116035461426,6VOCR
179865,343,507,1229,11.42,16.88,40.92,0.6835485100746155,6VOCR
179849,114,231,1229,3.80,7.69,40.92,0.6593911647796631,6VOCR
179897,351,504,1419,11.71,16.81,47.33,0.765813946723938,9335E
179879,322,431,1419,10.74,14.38,47.33,0.6913179159164429,9335E
179883,88,483,1419,2.94,16.11,47.33,0.5848307609558105,9335E
179904,190,472,608,12.64,31.41,40.46,0.7642597556114197,OEIRN
179932,224,476,608,14.91,31.68,40.46,0.7305042743682861,OEIRN
179921,184,409,608,12.24,27.22,40.46,0.6106879711151123,OEIRN
179964,235,461,1054,7.82,15.34,35.08,0.8008219599723816,WLA52
179947,56,457,1054,1.86,15.21,35.08,0.7347968816757202,WLA52
179941,21,246,1054,0.70,8.19,35.08,0.6770794987678528,WLA52
179996,251,452,810,10.03,18.07,32.38,0.6704717874526978,QEFFJ
179993,350,498,810,13.99,19.91,32.38,0.6589993834495544,QEFFJ
179979,52,455,810,2.08,18.19,32.38,0.6195452213287354,QEFFJ
180012,131,141,141,4.34,4.67,4.67,0.6749287247657776,KHXGJ
180009,105,141,141,3.48,4.67,4.67,0.5766791105270386,KHXGJ
180005,17,141,141,0.56,4.67,4.67,0.3552827835083008,KHXGJ
180038,243,287,430,8.10,9.56,14.33,0.596477746963501,IDDTF
180036,55,115,430,1.83,3.83,14.33,0.46819180250167847,IDDTF
180061,260,320,430,8.66,10.66,14.33,0.444383442401886,IDDTF
180089,354,501,618,17.71,25.07,30.92,0.707059383392334,T6MFW
180075,62,468,618,3.10,23.42,30.92,0.6943742036819458,T6MFW
180084,395,500,618,19.76,25.02,30.92,0.6739022731781006,T6MFW
180124,220,281,281,27.79,35.50,35.50,0.754067063331604,NKNVR
180107,73,281,281,9.22,35.50,35.50,0.7195006608963013,NKNVR
180103,247,281,281,31.20,35.50,35.50,0.71177738904953,NKNVR
180128,158,460,914,5.29,15.39,30.58,0.6942951679229736,MCMCR
180156,218,470,914,7.29,15.72,30.58,0.6920269727706909,MCMCR
180145,148,364,914,4.95,12.18,30.58,0.6231844425201416,MCMCR
180171,60,458,1212,2.00,15.26,40.38,0.7617310285568237,IFO3G
180184,14,372,1212,0.47,12.39,40.38,0.7319269180297852,IFO3G
180188,223,495,1212,7.43,16.49,40.38,0.7281157374382019,IFO3G
180217,362,498,579,15.06,20.71,24.08,0.746192991733551,LNEAG
180203,72,473,579,2.99,19.67,24.08,0.720694899559021,LNEAG
180212,390,500,579,16.22,20.79,24.08,0.6563629508018494,LNEAG
180252,217,506,1034,7.22,16.84,34.42,0.7527707815170288,16IDQ
180224,154,504,1034,5.13,16.78,34.42,0.7369720935821533,16IDQ
180235,58,460,1034,1.93,15.31,34.42,0.7235580086708069,16IDQ
180277,12,95,988,0.40,3.17,32.92,0.6629641652107239,LNR61
180264,10,69,988,0.33,2.30,32.92,0.5809131860733032,LNR61
180276,443,503,988,14.76,16.76,32.92,0.5640720129013062,LNR61
180308,410,498,804,17.04,20.70,33.42,0.166320338845253,VU0UY
180296,8,48,804,0.33,2.00,33.42,0.06530258059501648,VU0UY
180309,15,80,804,0.62,3.33,33.42,0.05835298076272011,VU0UY
180345,334,503,918,11.13,16.76,30.58,0.7613351345062256,QDVXO
180348,216,497,918,7.20,16.56,30.58,0.6428585052490234,QDVXO
180340,372,504,918,12.39,16.79,30.58,0.6111528277397156,QDVXO
180372,437,503,1129,14.56,16.76,37.62,0.6867693066596985,N2GFQ
180381,253,336,1129,8.43,11.20,37.62,0.6632892489433289,N2GFQ
180358,234,296,1129,7.80,9.86,37.62,0.6263638734817505,N2GFQ
180413,248,330,466,8.25,10.98,15.50,0.7811474800109863,U6P8F
180390,241,296,466,8.02,9.85,15.50,0.6939523220062256,U6P8F
180388,35,119,466,1.16,3.96,15.50,0.6513896584510803,U6P8F
180420,49,151,951,1.63,5.03,31.67,0.6121339797973633,2IC8O
180441,358,502,951,11.92,16.72,31.67,0.572306215763092,2IC8O
180421,48,200,951,1.60,6.66,31.67,0.5409494638442993,2IC8O
180459,79,484,975,2.63,16.11,32.46,0.5816622972488403,VGU6Y
180473,376,500,975,12.52,16.65,32.46,0.4422715902328491,VGU6Y
180468,420,504,975,13.98,16.78,32.46,0.41785985231399536,VGU6Y
180491,75,481,842,3.12,20.02,35.04,0.614507257938385,OKVGK
180508,249,449,842,10.36,18.69,35.04,0.5985980033874512,OKVGK
180500,408,503,842,16.98,20.93,35.04,0.5361682176589966,OKVGK
180540,252,443,909,8.40,14.76,30.29,0.6668696403503418,MI0ZQ
180523,81,481,909,2.70,16.03,30.29,0.6484413743019104,MI0ZQ
180537,337,504,909,11.23,16.79,30.29,0.5638049244880676,MI0ZQ
180572,210,490,902,7.00,16.34,30.08,0.7542199492454529,463UL
180544,160,494,902,5.34,16.47,30.08,0.7510762810707092,463UL
180555,67,470,902,2.23,15.67,30.08,0.7303693294525146,463UL
180601,335,499,531,13.93,20.75,22.08,0.7246860861778259,V4YCA
180593,181,288,531,7.53,11.98,22.08,0.6096310019493103,V4YCA
180587,64,475,531,2.66,19.75,22.08,0.5443155169487,V4YCA
180633,388,494,780,15.05,19.16,30.25,0.6860120892524719,ZVV1Y
180628,446,499,780,17.30,19.35,30.25,0.6785654425621033,ZVV1Y
180619,83,485,780,3.22,18.81,30.25,0.4944894015789032,ZVV1Y
180660,422,497,622,17.50,20.61,25.79,0.6531887650489807,WRW74
180651,47,447,622,1.95,18.53,25.79,0.6130166053771973,WRW74
180640,202,393,622,8.38,16.29,25.79,0.5568615794181824,WRW74
180697,352,464,464,23.46,30.92,30.92,0.6896674633026123,0TIHC
180684,110,264,464,7.33,17.59,30.92,0.6803783178329468,0TIHC
180683,80,464,464,5.33,30.92,30.92,0.6512066721916199,0TIHC
180716,142,237,997,4.73,7.89,33.21,0.7474671602249146,CVX3K
180711,327,433,997,10.89,14.42,33.21,0.7271255254745483,CVX3K
180729,367,499,997,12.22,16.62,33.21,0.6889578700065613,CVX3K
180747,55,458,763,2.29,19.06,31.75,0.6954275369644165,NOLQ7
180761,354,501,763,14.73,20.85,31.75,0.6021769046783447,NOLQ7
180757,13,86,763,0.54,3.58,31.75,0.5494058728218079,NOLQ7
180779,92,187,187,8.88,18.04,18.04,0.20054131746292114,IL0JH
180789,2,86,187,0.19,8.30,18.04,0.07895734161138535,IL0JH
180776,1,55,187,0.10,5.31,18.04,0.031844981014728546,IL0JH
180808,8,32,783,0.32,1.28,31.29,0.7090300917625427,OQ4SO
180820,454,497,783,18.14,19.86,31.29,0.7019959688186646,OQ4SO
180821,18,44,783,0.72,1.76,31.29,0.6684684753417969,OQ4SO
180860,234,456,976,7.80,15.20,32.54,0.6822874546051025,BQKW5
180843,50,454,976,1.67,15.14,32.54,0.6751922965049744,BQKW5
180832,169,445,976,5.63,14.84,32.54,0.6369353532791138,BQKW5
180892,203,495,934,6.76,16.47,31.08,0.738127589225769,GIZCL
180875,58,462,934,1.93,15.37,31.08,0.6960705518722534,GIZCL
180871,244,496,934,8.12,16.51,31.08,0.6651076078414917,GIZCL
180921,356,504,1137,11.91,16.86,38.04,0.6742323637008667,1YDCG
180908,137,274,1137,4.58,9.17,38.04,0.6446881294250488,1YDCG
180913,169,318,1137,5.65,10.64,38.04,0.5759173631668091,1YDCG
180939,48,412,412,3.19,27.42,27.42,0.7276574373245239,NIH53
180952,4,316,412,0.27,21.03,27.42,0.6104542016983032,NIH53
180953,361,412,412,24.03,27.42,27.42,0.6052313446998596,NIH53
180988,232,487,1477,7.73,16.23,49.21,0.7031811475753784,R2G6S
180960,170,495,1477,5.66,16.49,49.21,0.6920630931854248,R2G6S
180971,57,462,1477,1.90,15.39,49.21,0.6738100051879883,R2G6S
181009,150,322,739,6.24,13.40,30.75,0.7686166763305664,NK9RX
181004,111,291,739,4.62,12.11,30.75,0.7670813798904419,NK9RX
181017,355,502,739,14.77,20.89,30.75,0.6742957234382629,NK9RX
181049,334,502,797,11.33,17.03,27.04,0.6140245795249939,YE991
181035,54,463,797,1.83,15.71,27.04,0.577553391456604,YE991
181028,37,145,797,1.26,4.92,27.04,0.5717865228652954,YE991
181067,82,483,825,2.75,16.17,27.62,0.5911972522735596,5FCAU
181081,335,508,825,11.22,17.01,27.62,0.5575108528137207,5FCAU
181077,8,94,825,0.27,3.15,27.62,0.5449596643447876,5FCAU
181113,354,492,692,11.85,16.47,23.17,0.6958295106887817,ZGTP8
181108,373,498,692,12.49,16.67,23.17,0.6065353155136108,ZGTP8
181105,180,343,692,6.03,11.48,23.17,0.5813696384429932,ZGTP8
181120,176,487,641,5.87,16.24,21.38,0.7694804668426514,2X2C5
181148,226,484,641,7.54,16.14,21.38,0.762338399887085,2X2C5
181131,58,456,641,1.93,15.21,21.38,0.7377389073371887,2X2C5
181172,404,495,498,13.45,16.48,16.58,0.644983172416687,GXZHG
181177,381,478,498,12.68,15.91,16.58,0.6330648064613342,GXZHG
181169,178,306,498,5.93,10.19,16.58,0.61943519115448,GXZHG
181209,374,496,733,12.46,16.52,24.42,0.7338422536849976,0POYO
181205,16,68,733,0.53,2.27,24.42,0.7071405053138733,0POYO
181192,9,47,733,0.30,1.57,24.42,0.699041485786438,0POYO
181223,368,416,756,14.71,16.62,30.21,0.5009247660636902,R3S1V
181225,133,182,756,5.31,7.27,30.21,0.439851850271225,R3S1V
181222,240,287,756,9.59,11.47,30.21,0.43088600039482117,R3S1V
181276,275,437,1252,9.35,14.86,42.58,0.6391187310218811,B3SF6
181259,73,478,1252,2.48,16.26,42.58,0.6224696636199951,B3SF6
181273,350,505,1252,11.90,17.17,42.58,0.5770607590675354,B3SF6
181292,132,250,330,8.23,15.59,20.58,0.686170220375061,DR13T
181301,5,83,330,0.31,5.18,20.58,0.5827980041503906,DR13T
181289,118,198,330,7.36,12.35,20.58,0.5196350812911987,DR13T
181323,89,305,305,8.66,29.67,29.67,0.5846236944198608,E653K
181340,237,305,305,23.06,29.67,29.67,0.4467207193374634,E653K
181319,279,305,305,27.14,29.67,29.67,0.39497801661491394,E653K
181355,77,483,1478,2.57,16.11,49.29,0.6608431339263916,3TK88
181372,229,471,1478,7.64,15.71,49.29,0.562048077583313,3TK88
181369,331,513,1478,11.04,17.11,49.29,0.551432728767395,3TK88
181397,18,107,1068,0.60,3.56,35.58,0.6763911247253418,ZKC7M
181380,23,153,1068,0.77,5.10,35.58,0.6725232005119324,ZKC7M
181381,23,211,1068,0.77,7.03,35.58,0.6368166208267212,ZKC7M
181419,57,457,968,1.90,15.23,32.25,0.6115312576293945,0O022
181415,342,416,968,11.39,13.86,32.25,0.5645531415939331,0O022
181436,284,437,968,9.46,14.56,32.25,0.5199739933013916,0O022
181468,264,478,1991,8.80,15.92,66.33,0.7080860137939453,N1RJW
181451,86,487,1991,2.87,16.22,66.33,0.7055583000183105,N1RJW
181465,357,513,1991,11.89,17.09,66.33,0.6797857284545898,N1RJW
181492,436,496,595,18.11,20.60,24.71,0.6932684183120728,AMUDT
181497,417,475,595,17.32,19.73,24.71,0.6562597751617432,AMUDT
181491,187,222,595,7.77,9.22,24.71,0.5901472568511963,AMUDT
181509,56,182,716,1.87,6.07,23.88,0.7257251739501953,O45BC
181524,420,496,716,14.01,16.54,23.88,0.6502459049224854,O45BC
181530,85,163,716,2.83,5.44,23.88,0.6365581750869751,O45BC
181556,418,505,1084,13.93,16.83,36.12,0.5578416585922241,QB8O7
181547,104,499,1084,3.47,16.63,36.12,0.5369218587875366,QB8O7
181557,10,87,1084,0.33,2.90,36.12,0.5129052996635437,QB8O7
181579,65,468,1210,2.60,18.71,48.38,0.7001376152038574,XAX61
181572,29,170,1210,1.16,6.80,48.38,0.533370852470398,XAX61
181573,34,229,1210,1.36,9.16,48.38,0.5310468673706055,XAX61
181624,5,306,306,0.49,29.75,29.75,0.7330949902534485,19ZGX
181611,40,306,306,3.89,29.75,29.75,0.710157036781311,19ZGX
181605,14,274,306,1.36,26.64,29.75,0.5424319505691528,19ZGX
181659,300,365,549,11.98,14.57,21.92,0.7000490427017212,DSHVL
181661,272,336,549,10.86,13.42,21.92,0.6570048928260803,DSHVL
181660,295,406,549,11.78,16.21,21.92,0.6377245187759399,DSHVL
181675,65,467,602,2.60,18.65,24.04,0.7343037128448486,E7QDZ
181689,337,504,602,13.46,20.13,24.04,0.7156816720962524,E7QDZ
181688,20,360,602,0.80,14.38,24.04,0.6192588806152344,E7QDZ
181707,58,455,514,3.86,30.28,34.21,0.5261032581329346,KZN8C
181717,16,84,514,1.06,5.59,34.21,0.48755961656570435,KZN8C
181704,5,44,514,0.33,2.93,34.21,0.4577259123325348,KZN8C
181739,74,478,900,2.46,15.91,29.96,0.7167025804519653,OQFHT
181756,230,503,900,7.66,16.74,29.96,0.6649755239486694,OQFHT
181753,320,507,900,10.65,16.88,29.96,0.6313460469245911,OQFHT
181771,46,449,900,1.53,14.97,30.00,0.7158147096633911,Z2MBK
181781,10,109,900,0.33,3.63,30.00,0.6387195587158203,Z2MBK
181760,196,427,900,6.53,14.23,30.00,0.6108373999595642,Z2MBK
181817,391,485,995,13.05,16.19,33.21,0.7158507704734802,9BCZU
181799,365,414,995,12.18,13.82,33.21,0.6853154897689819,9BCZU
181819,324,372,995,10.81,12.42,33.21,0.6249303817749023,9BCZU
181835,82,476,825,3.41,19.81,34.33,0.7620146870613098,HJM82
181852,244,501,825,10.15,20.85,34.33,0.7382078170776367,HJM82
181824,176,504,825,7.32,20.97,34.33,0.6923023462295532,HJM82
181881,343,500,837,13.71,19.99,33.46,0.8220326900482178,X0JKJ
181863,312,480,837,12.47,19.19,33.46,0.7644557952880859,X0JKJ
181884,268,486,837,10.71,19.43,33.46,0.6155675053596497,X0JKJ
181913,339,469,469,11.26,15.58,15.58,0.6664345860481262,IUVT3
181909,12,66,469,0.40,2.19,15.58,0.6021516919136047,IUVT3
181897,110,203,469,3.65,6.74,15.58,0.5648056268692017,IUVT3
181937,194,270,432,12.74,17.74,28.38,0.682004451751709,NZG0R
181945,373,432,432,24.50,28.38,28.38,0.6415636539459229,NZG0R
181922,191,243,432,12.55,15.96,28.38,0.6293514966964722,NZG0R
181952,170,477,948,5.66,15.89,31.58,0.7425072193145752,JYC6G
181980,232,478,948,7.73,15.92,31.58,0.7368616461753845,JYC6G
181963,53,451,948,1.77,15.02,31.58,0.7109888195991516,JYC6G
182009,367,499,708,15.29,20.79,29.50,0.7000628709793091,TLBWW
182004,393,500,708,16.38,20.83,29.50,0.6940813660621643,TLBWW
181996,127,260,708,5.29,10.83,29.50,0.6923443078994751,TLBWW
182027,51,451,907,1.70,15.04,30.25,0.6906070113182068,9PXC0
182041,359,497,907,11.97,16.58,30.25,0.6542500853538513,9PXC0
182037,25,95,907,0.83,3.17,30.25,0.6527740955352783,9PXC0
182059,64,468,743,2.66,19.48,30.92,0.7187312841415405,MMY3N
182076,227,499,743,9.45,20.77,30.92,0.694808304309845,MMY3N
182072,18,399,743,0.75,16.60,30.92,0.6404455900192261,MMY3N
182108,247,449,917,8.23,14.95,30.54,0.6675653457641602,EFD6M
182109,240,358,917,7.99,11.92,30.54,0.6145622134208679,EFD6M
182091,69,475,917,2.30,15.82,30.54,0.6094098091125488,EFD6M
182133,24,94,865,0.80,3.13,28.79,0.5386766195297241,RGZVZ
182141,244,335,865,8.12,11.15,28.79,0.5151677131652832,RGZVZ
182120,9,47,865,0.30,1.56,28.79,0.4264090359210968,RGZVZ
182155,64,462,1293,2.13,15.41,43.12,0.7400848865509033,ZD3GI
182161,154,382,1293,5.14,12.74,43.12,0.6930551528930664,ZD3GI
182144,171,467,1293,5.70,15.57,43.12,0.6476041674613953,ZD3GI
182187,54,348,348,5.39,34.75,34.75,0.7200337648391724,7HSUM
182201,322,348,348,32.15,34.75,34.75,0.5824110507965088,7HSUM
182197,3,120,348,0.30,11.98,34.75,0.565911591053009,7HSUM
